land_or_marine,mean_Q601_asphalting_sand,mean_Q602_building_soft_sand,mean_Q603_concreting_sand,mean_Q604_bituminous_gravel,mean_Q605_concreting_gravel,mean_Q606_other_gravel,mean_Q607_constructional_fill,movement_Q601_asphalting_sand,movement_Q602_building_soft_sand,movement_Q603_concreting_sand,movement_Q604_bituminous_gravel,movement_Q605_concreting_gravel,movement_Q606_other_gravel,movement_Q607_constructional_fill,region,responder_id,strata
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99901084,M
M,0,-0.107830271,0.074918305,0,-0.030739555,0.017541001,0.421743823,0,0,0,0,0,0,0,10,99901087,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99901087,M
M,0.498140189,-0.00035,0.06608513,0,-0.073161395,0.058284731,-0.243631454,0,0,0,0,-1,0,0,9,99901088,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,-1,0,0,14,99901088,M
M,0,0,0.091624333,0,0.105345308,0.191091954,0,0,0,0,0,0,0,0,7,99901091,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99901091,M
M,0,0,0.091624333,0,0.105345308,0.191091954,0,0,0,0,0,0,0,0,7,99901093,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99901093,M
M,0,0,0.091624333,0,0.105345308,0.191091954,0,0,0,0,0,0,0,0,7,99901094,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99901094,M
L,-0.134304182,-0.07286916,0.100951816,0,0.228069787,0.221928589,0.13657786,0,0,0.329228391,0,1.074499006,0.288069684,0,7,99902286,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.329228391,0,1.074499006,0.288069684,0,14,99902286,C
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.452631579,-0.048073063,0,-0.135734072,0.223607038,28.64,12,99905305,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.452631579,-0.048073063,0,-0.135734072,0.223607038,28.64,14,99905305,E
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0.109662577,0,-0.270301721,-0.058441558,1.617021277,-0.605829029,-1,12,99905598,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0.109662577,0,-0.270301721,-0.058441558,1.617021277,-0.605829029,-1,14,99905598,D
M,0,-0.107830271,0.074918305,0,-0.030739555,0.017541001,0.421743823,0,-0.030832294,0.305344691,0,0,0,0,10,99905673,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-0.030832294,0.305344691,0,0,0,0,14,99905673,M
M,0,-0.199057233,30.11787086,0,0.292085273,-0.151985395,-0.018691589,0,-0.075098814,-0.075583549,0,0,0,0,11,99906423,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-0.075098814,-0.075583549,0,0,0,0,14,99906423,M
L,0.199367696,0.132934392,0.119379875,0,-0.026708137,0.155231611,0.013070458,1.846878681,-0.233074362,0.350258999,0,0.000308,0.075268817,0,5,99907376,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,1.846878681,-0.233074362,0.350258999,0,0.000308,0.075268817,0,14,99907376,D
L,0,0,0.214285714,3,15.5,-1,0,0,0,0.214285714,3,15.5,-1,0,7,99922443,A
L,0,0.038309517,0.151442861,1,5.161101642,-0.361959207,0.323113902,0,0,0.214285714,3,15.5,-1,0,14,99922443,A
L,0,0.057464275,0.120021434,0,-0.008347538,-0.04293881,0.484670853,0,0,0.242535778,0,0,0,0.293758273,10,99922674,A
L,0,0.038309517,0.151442861,1,5.161101642,-0.361959207,0.323113902,0,0,0.242535778,0,0,0,0.293758273,14,99922674,A
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,-0.569461827,0,-0.830794469,-0.600861731,0,7,99922691,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.569461827,0,-0.830794469,-0.600861731,0,14,99922691,E
L,0.006036375,-0.001355807,0.186037861,0,0.445190796,0.046923641,0.589090077,0,0,0.243831115,0,0.382695446,0.026484717,0.102696078,6,99923579,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.243831115,0,0.382695446,0.026484717,0.102696078,14,99923579,C
L,0.199367696,0.132934392,0.119379875,0,-0.026708137,0.155231611,0.013070458,0,0,0.077874842,0,-0.07312144,-0.091567928,0,5,99924585,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.077874842,0,-0.07312144,-0.091567928,0,14,99924585,D
L,0,-0.063489009,-0.152832733,0,-0.126999432,-0.086283347,-0.221112545,0,0,0,0,-1,-1,-1,6,99924816,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,-1,-1,-1,14,99924816,E
M,0,0,0.091624333,0,0.105345308,0.191091954,0,0,0,0.168333162,0,0.106781552,1.146551724,0,7,99927095,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0.168333162,0,0.106781552,1.146551724,0,14,99927095,M
M,0.498140189,-0.00035,0.06608513,0,-0.073161395,0.058284731,-0.243631454,0,0,0,0,0,0,0,9,99927139,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99927139,M
M,0,0,0.091624333,0,0.105345308,0.191091954,0,0,0,0,0,0,0,0,7,99927141,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0,0,0,0,0,14,99927141,M
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,0,-0.101045716,0,0,0,0,10,99927143,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.101045716,0,0,0,0,14,99927143,E
M,0.498140189,-0.00035,0.06608513,0,-0.073161395,0.058284731,-0.243631454,0,0.612272421,-0.180931889,0,-0.123218792,-0.15458226,-0.300033565,9,99927386,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0.612272421,-0.180931889,0,-0.123218792,-0.15458226,-0.300033565,14,99927386,M
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0.160997732,0.363975357,0,1.028880866,0.137777778,0,12,99928400,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.160997732,0.363975357,0,1.028880866,0.137777778,0,14,99928400,E
L,-0.004667681,0,-0.000191,-0.333333333,-0.030838364,-0.266736578,-0.05848611,0,0,0.032475404,0,-0.280627613,0,0,2,99928402,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.032475404,0,-0.280627613,0,0,14,99928402,D
L,-0.166666667,0.019829194,-0.038332059,0,-0.143749676,0.022342228,-0.217836257,-1,0,-0.259259259,0,-0.833333333,0,-0.5,5,99928403,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-1,0,-0.259259259,0,-0.833333333,0,-0.5,14,99928403,E
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,-0.183139535,-0.061318006,0,-0.20078814,0.365914787,0,10,99928410,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.183139535,-0.061318006,0,-0.20078814,0.365914787,0,14,99928410,D
L,0.006036375,-0.001355807,0.186037861,0,0.445190796,0.046923641,0.589090077,0,0,0.132789881,0,1.275598858,-0.448535012,0,6,99928442,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.132789881,0,1.275598858,-0.448535012,0,14,99928442,C
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0,-0.085443038,-0.06310221,0,0,-0.07694126,0.081532073,12,99929348,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.085443038,-0.06310221,0,0,-0.07694126,0.081532073,14,99929348,D
L,0.392094937,0.053160671,-0.277618358,0,0.696296296,-0.565924404,0.193795814,0,0,-0.754949824,0,0,-1,0,1,99929353,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,-0.754949824,0,0,-1,0,14,99929353,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,-0.210526316,0.002710027,-0.504451864,-0.667035398,-0.423332169,4.088262056,-0.720507715,12,99929365,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-0.210526316,0.002710027,-0.504451864,-0.667035398,-0.423332169,4.088262056,-0.720507715,14,99929365,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.309260833,-0.432418699,0,0.184226015,0,0.070621469,12,99929389,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.309260833,-0.432418699,0,0.184226015,0,0.070621469,14,99929389,E
L,-0.134304182,-0.07286916,0.100951816,0,0.228069787,0.221928589,0.13657786,-0.778066914,0,0.01366172,0,0.261552266,1.014898329,-0.846526656,7,99929392,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,-0.778066914,0,0.01366172,0,0.261552266,1.014898329,-0.846526656,14,99929392,C
L,-0.051260965,0.008485515,0.702950895,-0.125,-0.204166222,-0.25584682,-0.180659515,0,0,6.45908807,0,0,-0.741956731,0,11,99929399,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,6.45908807,0,0,-0.741956731,0,14,99929399,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.025641026,3.109589041,0,-0.339928058,-0.444402705,0.294392523,12,99929415,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.025641026,3.109589041,0,-0.339928058,-0.444402705,0.294392523,14,99929415,E
M,0,-0.157592093,-0.065816217,0,0,-0.452373194,0,0,0,-0.095022381,0,0,-0.909090909,0,1,99929592,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,-0.095022381,0,0,-0.909090909,0,14,99929592,M
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.09112426,-0.332461589,0,0,0.237801832,0.3623116,12,99930120,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.09112426,-0.332461589,0,0,0.237801832,0.3623116,14,99930120,E
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,0,0.168837693,0,-0.090861619,-0.071804926,-1,10,99930124,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.168837693,0,-0.090861619,-0.071804926,-1,14,99930124,D
L,0.078615021,-0.065292753,-0.082866539,0,0.237954781,0.137629439,-0.152935581,0,0,0.198242119,0,-0.449686572,-0.048664487,-1,6,99931662,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.198242119,0,-0.449686572,-0.048664487,-1,14,99931662,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.556603774,-0.065832785,0,1.653061224,0.472161742,-0.163879599,12,99931669,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.556603774,-0.065832785,0,1.653061224,0.472161742,-0.163879599,14,99931669,E
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,-0.098350641,-0.647309598,0,-0.476142433,0.023876404,0.175757576,10,99931720,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.098350641,-0.647309598,0,-0.476142433,0.023876404,0.175757576,14,99931720,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,-0.149789712,-0.05,0,0,0,0,0.515781168,7,99932361,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-0.149789712,-0.05,0,0,0,0,0.515781168,14,99932361,E
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0,-0.303900415,-0.10315257,0,-0.197722476,0,0,12,99932367,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.303900415,-0.10315257,0,-0.197722476,0,0,14,99932367,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.084568096,-1,0,0,0,0,12,99932370,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.084568096,-1,0,0,0,0,14,99932370,E
L,-0.098642038,-0.086619014,-0.112915262,0,-0.003971726,0.044374501,-0.127844243,0,-0.103118032,-0.115654206,0,0,0,0,9,99932371,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.103118032,-0.115654206,0,0,0,0,14,99932371,D
M,0,-0.157592093,-0.065816217,0,0,-0.452373194,0,0,-0.47277628,-0.136077062,0,0,-0.448028674,0,1,99932386,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-0.47277628,-0.136077062,0,0,-0.448028674,0,14,99932386,M
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,-0.221134231,-0.040070247,-0.491140864,0,0.025029797,-0.039158101,0.241165132,12,99932940,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,-0.221134231,-0.040070247,-0.491140864,0,0.025029797,-0.039158101,0.241165132,14,99932940,D
L,-0.034532953,-0.289882562,-0.142554856,0,0,0.081132075,-0.345619372,0,-0.683127572,0.03332614,0,0,0,-0.290548425,3,99932952,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.683127572,0.03332614,0,0,0,-0.290548425,14,99932952,D
L,-0.11524159,0.142586979,0.209899248,0,0.41783607,-0.11390751,-0.216541797,0,0.13376039,0.275757576,0,0,0,-0.418636057,3,99932953,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.13376039,0.275757576,0,0,0,-0.418636057,14,99932953,E
L,-0.134304182,-0.07286916,0.100951816,0,0.228069787,0.221928589,0.13657786,0,0,0.291383309,0,0,-0.322097813,0.440266963,7,99932957,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.291383309,0,0,-0.322097813,0.440266963,14,99932957,C
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,0,0.077714184,0,-0.083062419,0,0,10,99932959,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.077714184,0,-0.083062419,0,0,14,99932959,D
L,-0.166666667,0.019829194,-0.038332059,0,-0.143749676,0.022342228,-0.217836257,0,0.044822546,0,0,0,0,0,5,99932960,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.044822546,0,0,0,0,0,14,99932960,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0.341760563,0,-0.510657194,2.85875,0,7,99932969,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.341760563,0,-0.510657194,2.85875,0,14,99932969,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0.075783892,0,0.012382739,-0.762084592,5.85380117,7,99932970,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.075783892,0,0.012382739,-0.762084592,5.85380117,14,99932970,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0.385692068,-0.212636695,0.184876286,0,-0.36317653,0.057428215,0,12,99932972,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0.385692068,-0.212636695,0.184876286,0,-0.36317653,0.057428215,0,14,99932972,E
L,0.02755102,0.070334767,-0.013775449,-0.089133089,-0.033371155,-0.191496336,-0.075541556,0,0.057533162,0.174067271,0,-0.018948838,0,0,7,99932975,B1
L,0.043344685,-0.026417415,0.012752196,-0.02971103,0.013531132,-0.053521663,1.197045482,0,0.057533162,0.174067271,0,-0.018948838,0,0,14,99932975,B1
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,-0.024174682,0,0,0,0,0,9,99933522,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.024174682,0,0,0,0,0,14,99933522,E
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0,0,0.224758959,0,-0.471428571,0.005753073,0,12,99933524,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.224758959,0,-0.471428571,0.005753073,0,14,99933524,D
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0,0,0,0,0,7,99933551,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99933551,E
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,-0.06098301,-0.032431337,0,0,0,0,10,99933556,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.06098301,-0.032431337,0,0,0,0,14,99933556,D
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,0.695035461,-0.121398205,0.081436943,0,-0.127029116,-0.253768844,-0.626149803,2,99933559,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0.695035461,-0.121398205,0.081436943,0,-0.127029116,-0.253768844,-0.626149803,14,99933559,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,0,0,0,-0.300864362,0.695293547,12,99933561,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,-0.300864362,0.695293547,14,99933561,E
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,-0.021427554,0,0,0,0,-0.32464146,10,99933564,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.021427554,0,0,0,0,-0.32464146,14,99933564,D
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,1.028808381,-0.530352838,0,0,0,0,-1,2,99933565,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,1.028808381,-0.530352838,0,0,0,0,-1,14,99933565,E
L,-0.051260965,0.008485515,0.702950895,-0.125,-0.204166222,-0.25584682,-0.180659515,0,0.14953271,-0.039903437,0,0.094486334,0.150735294,0,11,99933961,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.14953271,-0.039903437,0,0.094486334,0.150735294,0,14,99933961,E
M,0,-0.199057233,30.11787086,0,0.292085273,-0.151985395,-0.018691589,0,-0.350233692,0,0,0,0,0,11,99933962,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-0.350233692,0,0,0,0,0,14,99933962,M
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,0,0.043240557,0.104926424,0,-0.869510422,-0.128032037,0.13130352,7,99934101,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0.043240557,0.104926424,0,-0.869510422,-0.128032037,0.13130352,14,99934101,D
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,0,0,-0.184099811,0,0.063505051,0.92507099,-0.270506108,7,99934121,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,-0.184099811,0,0.063505051,0.92507099,-0.270506108,14,99934121,D
L,0,0,0.09090317,0,-0.06652575,0,0,0,0,0.09090317,0,-0.06652575,0,0,6,99934130,B1
L,0.043344685,-0.026417415,0.012752196,-0.02971103,0.013531132,-0.053521663,1.197045482,0,0,0.09090317,0,-0.06652575,0,0,14,99934130,B1
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,0.330536913,0.144134847,0,-0.34779661,1.526315789,0.016081585,9,99934132,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.330536913,0.144134847,0,-0.34779661,1.526315789,0.016081585,14,99934132,E
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,0,-0.011551908,0,0,0,0,0.887921654,2,99934209,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.011551908,0,0,0,0,0.887921654,14,99934209,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,-0.081913139,-0.166239401,0,0,0.655339806,-0.858947368,7,99934461,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.081913139,-0.166239401,0,0,0.655339806,-0.858947368,14,99934461,E
L,-0.098642038,-0.086619014,-0.112915262,0,-0.003971726,0.044374501,-0.127844243,0,-0.10028871,-0.269401778,0,-0.373487349,-0.12602663,-0.076929544,9,99934473,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.10028871,-0.269401778,0,-0.373487349,-0.12602663,-0.076929544,14,99934473,D
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,0,-0.992620084,0,0,0,0,10,99934489,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.992620084,0,0,0,0,14,99934489,E
L,0,-0.063489009,-0.152832733,0,-0.126999432,-0.086283347,-0.221112545,0,0,-0.101940899,0,0.129690148,0,0,6,99934499,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.101940899,0,0.129690148,0,0,14,99934499,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.08,-0.024888889,0,0,-0.67054846,0,12,99934503,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.08,-0.024888889,0,0,-0.67054846,0,14,99934503,E
L,0,0.010696314,0.133319897,0,-0.056060816,-0.086743723,0.165025626,0,0,0.266639794,0,-0.112121633,0,0.332352941,9,99934505,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.266639794,0,-0.112121633,0,0.332352941,14,99934505,C
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,-0.307082071,-0.033950617,0,0.122807018,-0.077669903,0,7,99934506,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.307082071,-0.033950617,0,0.122807018,-0.077669903,0,14,99934506,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,0,0,0,0,0,0,9,99934514,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99934514,E
M,0,-0.199057233,30.11787086,0,0.292085273,-0.151985395,-0.018691589,0,-1,207.6315789,0,0,-1,0,11,99934914,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-1,207.6315789,0,0,-1,0,14,99934914,M
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,-1,-1,-0.010978143,0,-0.751827227,-1,0,7,99934957,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,-1,-1,-0.010978143,0,-0.751827227,-1,0,14,99934957,D
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0,0,0.122302158,0,0.126760563,0,0,12,99935009,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.122302158,0,0.126760563,0,0,14,99935009,D
L,0,-0.063489009,-0.152832733,0,-0.126999432,-0.086283347,-0.221112545,0,0.129394882,0,0,0,0,-0.469808542,6,99935012,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.129394882,0,0,0,0,-0.469808542,14,99935012,E
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,-0.195067102,2.057097225,0,0,0,0,-1,12,99935022,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,-0.195067102,2.057097225,0,0,0,0,-1,14,99935022,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,0.694182743,0,-1,6.104834329,-1,12,99935023,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.694182743,0,-1,6.104834329,-1,14,99935023,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,-0.271813928,0,-0.11742354,0,0,0,0,9,99935026,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-0.271813928,0,-0.11742354,0,0,0,0,14,99935026,E
L,-0.11524159,0.142586979,0.209899248,0,0.41783607,-0.11390751,-0.216541797,-0.110768281,0,-0.070920659,0,0,0,-0.084089342,3,99935029,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-0.110768281,0,-0.070920659,0,0,0,-0.084089342,14,99935029,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.03125,-0.353239508,0,-0.474791667,-0.55115758,-1,12,99935031,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.03125,-0.353239508,0,-0.474791667,-0.55115758,-1,14,99935031,E
